Date,Publication,Headline,URL,Categories,Topics,Major Ad Tech Companies,Retail Media Networks,Attribution Topics,Ad Formats,Agencies,Relevance Score,Summary
2026-05-15,Digiday,CeraVe taps Carmelo Anthony as ‘head coach’ of its new dandruff campaign,https://digiday.com/marketing/cerave-taps-carmelo-anthony-as-head-coach-of-its-new-dandruff-campaign/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Industry/Business, Ad Formats","celebrity partnerships, brand campaigns, sports marketing, Gen Z targeting, influencer marketing",,,,"Social, Video",,2,CeraVe partnered with NBA legend Carmelo Anthony as the 'head coach' of its new dandruff campaign to reach a diverse Gen Z audience through NBA fandom.
2026-05-15,Digiday,Digiday Programmatic Marketing Summit May Recap: How marketers are navigating agentic ad buying,https://digiday.com/marketing/digiday-programmatic-marketing-summit-may-recap-how-marketers-are-navigating-agentic-ad-buying/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Programmatic, Technology, Industry/Business","agentic AI ad buying, AI agents in programmatic, automated media buying, guardrails for AI, programmatic advertising, AI-driven campaign management",,,,,,8,"At the Digiday Programmatic Marketing Summit, marketing executives shared real-world experiences using AI agents to buy ads, discussing what has worked, what hasn't, and what industry guardrails are needed to safely scale agentic ad buying."
2026-05-15,Digiday,Amazon bets creator video podcasts can be the next TV network – if it can fix measurement,https://digiday.com/media/amazon-bets-creator-video-podcasts-can-be-the-next-tv-network-if-it-can-fix-measurement/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Major Ad Tech Companies, Attribution/Measurement, Ad Formats, Industry/Business","podcast advertising, creator video, upfront advertising, streaming video, audio advertising, ad measurement, video podcasts",Amazon,Amazon Ads,Incrementality,"Audio, Video, CTV/OTT",,7,"Amazon's Upfront presentation positioned its creator video podcast offerings as the next generation of TV networks, while acknowledging measurement challenges that need to be resolved to attract advertisers."
2026-05-15,Digiday,Future of Marketing Briefing: The brands winning at AI started with process not tech,https://digiday.com/marketing/future-of-marketing-briefing-the-brands-winning-at-ai-started-with-process-not-tech/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Industry/Business, Technology","AI adoption in marketing, AI agents, marketing process optimization, brand strategy, AI implementation",,,,,,4,"The article argues that brands succeeding with AI in marketing prioritize process transformation over technology adoption, cautioning that the AI agent hype is a distraction from more foundational operational changes."
2026-05-15,Digiday,Ally wants influence over women’s sports media deals — not just sponsorships,https://digiday.com/marketing/ally-wants-influence-over-womens-sports-media-deals-not-just-sponsorships/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Industry/Business, Ad Formats","women's sports advertising, media buying, brand sponsorships, sports media deals, advertising spend strategy",,,,"Video, Social",,3,"Ally Financial is increasing its advertising investment in women's sports by seeking greater influence over media deals rather than relying solely on traditional sponsorships, as brands compete for growing inventory and audiences in the space."
2026-05-14,Digiday,Richer contextual signals in the bidstream help agencies and publishers alike,https://digiday.com/sponsored/seedtag-richer-contextual-signals-bidstream/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Programmatic, Privacy/Regulation, Technology","contextual targeting, bidstream signals, cookieless targeting, programmatic buying, contextual advertising",,,Cookieless,Display,,7,Seedtag-sponsored partner insights article exploring how richer contextual signals in the bidstream are enabling agencies and publishers to improve programmatic targeting in a cookieless environment.
2026-05-14,Digiday,How mobile gaming companies keep performance intact while migrating measurement systems,https://digiday.com/sponsored/how-mobile-gaming-companies-keep-performance-intact-while-migrating-measurement-systems/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Attribution/Measurement, Privacy/Regulation, Technology, Industry/Business","mobile gaming advertising, measurement migration, privacy signal loss, mobile measurement, AI integration, data infrastructure, mobile attribution",Apple,,"Cookieless, ID Solutions",,,6,"Adjust's director of marketing outlines how mobile gaming companies can maintain performance while migrating measurement infrastructure amid rapid changes to privacy frameworks, signal loss, and AI integration."
2026-05-14,Digiday,"With sports fragmentation, following the fans is crucial",https://digiday.com/sponsored/with-sports-fragmentation-following-the-fans-is-crucial/?utm_campaign=digidaydis&utm_medium=rss&utm_source=general-rss,"Ad Formats, Industry/Business","live sports advertising, CTV advertising, audience fragmentation, sports media, premium inventory, appointment viewing",,,,"CTV/OTT, Video",,5,"DIRECTV Advertising's Drew Groner argues that live sports remain a premium advertising opportunity precisely because of their appointment-viewing nature, and that advertisers must follow fragmented sports audiences across platforms to capitalize on this attention."
2026-05-18,AdExchanger,Publicis Acquires LiveRamp In A Major Shakeup For Indie Data Collaboration,https://www.adexchanger.com/marketers/publicis-acquires-liveramp-in-a-major-shakeup-for-indie-data-collaboration/,"Industry/Business, Attribution/Measurement, Privacy/Regulation, Major Ad Tech Companies","data clean rooms, identity solutions, data collaboration, agency consolidation, M&A, first-party data, LiveRamp acquisition",,,"Clean Rooms, ID Solutions, Cookieless",,Publicis,9,"Publicis Groupe has acquired data collaboration and identity platform LiveRamp for $2.2 billion, sending shockwaves through the ad industry over implications for independent data partnerships and competitive dynamics among agencies and ad tech vendors."
2026-05-18,AdExchanger,These AI Agents Want To Handle All The Annoying Parts Of Media Buying,https://www.adexchanger.com/ai/these-ai-agents-want-to-handle-all-the-annoying-parts-of-media-buying/,"Programmatic, Technology, Industry/Business","AI agents, media buying automation, campaign management, programmatic advertising, workflow automation, ad operations",,,,,,8,"AI agents are emerging to automate the manual, labor-intensive operational tasks in media buying—such as data reconciliation, QA checks, and client reporting—that programmatic platforms have yet to eliminate despite automating the actual bidding process."
2026-05-18,AdExchanger,‘I Don’t Think I’m A Data Broker’ Is Not A Defense,https://www.adexchanger.com/data-privacy-roundup/i-dont-think-im-a-data-broker-is-not-a-defense/,"Privacy/Regulation, Industry/Business","data brokers, privacy regulation, regulatory compliance, ad tech legal risk, Network Advertising Initiative",,,,,,6,"The Network Advertising Initiative's general counsel warns ad tech companies that self-identifying as 'not a data broker' is insufficient protection against regulatory scrutiny, as regulators may classify them differently."
2026-05-18,AdExchanger,Video Killed The Audio Star; The “No Essay” Data Ploy,https://www.adexchanger.com/daily-news-roundup/video-killed-the-audio-star-the-no-essay-data-ploy/,"Ad Formats, Privacy/Regulation, Industry/Business","podcast advertising, audio advertising, video content, data privacy, non-profit advertising regulation, false advertising",,,,"Audio, Video",,3,"A news roundup covering the shift of podcasts toward video broadcast formats, a data-mining scheme disguised as a college scholarship program, and state-level regulatory actions against false advertising by non-profits."
2026-05-15,AdExchanger,We Went To Eight Upfronts This Week. Here’s What We Learned,https://www.adexchanger.com/tv/we-went-to-eight-upfronts-this-week-heres-what-we-learned/,"Ad Formats, Industry/Business, Major Ad Tech Companies","upfronts, TV advertising, streaming advertising, YouTube Brandcast, CTV advertising",Google,,,"CTV/OTT, Video",,5,"A recap of upfront week presentations from eight major media companies, including YouTube's Brandcast, covering key announcements and trends relevant to TV and streaming advertisers."
2026-05-15,AdExchanger,Let’s Be Upfront About Performance,https://www.adexchanger.com/ctv-roundup/lets-be-upfront-about-performance/,"Ad Formats, Industry/Business","upfronts, CTV advertising, ad performance, media buying, publisher negotiations, flexibility in ad buying",,,,"CTV/OTT, Video",,5,Publishers are emphasizing ad performance and flexibility during upfront negotiations to meet media buyers' top demands for the upcoming buying season.
2026-05-15,AdExchanger,"To Sell TV, The New ‘Premium’ Is ‘Fandom’",https://www.adexchanger.com/the-big-story/to-sell-tv-the-new-premium-is-fandom/,"Ad Formats, Industry/Business, Major Ad Tech Companies","TV Upfronts, CTV advertising, AI in advertising, audience targeting, fandom-based targeting, performance advertising, dynamic advertising",,,,"CTV/OTT, Video",,5,"This article analyzes the key buzzwords — performance, dynamic, AI, and fandom — that dominated the 2026 TV Upfronts presentations and explains why these themes are shaping how TV inventory is being sold to advertisers."
2026-05-15,AdExchanger,Why Albertsons Is Adding The LTV Metric To Its Analytics,https://www.adexchanger.com/commerce-roundup/why-albertsons-is-adding-the-ltv-metric-to-its-analytics/,"Retail Media, Attribution/Measurement, Industry/Business","LTV (lifetime value) metric, ROAS critique, retail media measurement, marketing analytics, customer value metrics",,Albertsons,MMM,,,7,"Albertsons Media Collective is incorporating customer lifetime value (LTV) as a metric into its analytics offerings, positioning it as an alternative or complement to the widely used but criticized ROAS metric."
2026-05-15,AdExchanger,Comic: Schrödinger’s Measurement,https://www.adexchanger.com/comic-strip/comic-schrodingers-measurement/,Attribution/Measurement,"advertising measurement, comic strip",,,,,,3,"A weekly comic strip from AdExchanger humorously references the uncertainty and complexity of advertising measurement, using a Schrödinger's cat metaphor."
2026-05-15,AdExchanger,The Keywords To The Kingdom; Can’t Afford To Pay Attention,https://www.adexchanger.com/daily-news-roundup/friday-15052026/,"Attribution/Measurement, Industry/Business, Major Ad Tech Companies","campaign analytics, advertiser insights, data exportability, platform reporting, keyword targeting",,,,,,5,"The article examines how ad platforms are shifting campaign reporting from detailed, exportable 'analytics' to curated 'insights,' raising concerns about advertiser data access and transparency."
2026-05-19,Search Engine Land,"Google Ads costs keep rising, but conversion rates improved in 2025",https://searchengineland.com/google-ads-costs-keep-rising-but-conversion-rates-improved-in-2025-477927,"Major Ad Tech Companies, Industry/Business, Ad Formats","Google Ads benchmarks, cost per click (CPC), conversion rates, cost per lead (CPL), search advertising performance, industry benchmarks",Google,,,Search,,7,"WordStream/LocaliQ benchmark data from 16,000+ campaigns reveals Google Ads average CPC rose to $5.42 in 2025 while average conversion rates improved to 8.18%, with cost per lead averaging $70.11 across all industries."
